x_min,y_min,x_max,y_max,class_id,average_distance,center_distance,weighted_average_distance
368.80511474609375,100.67129516601562,459.3907775878906,322.4436340332031,person,4.099,3.6760001182556152,3.678
449.0305480957031,231.9887237548828,610.733154296875,451.6623229980469,chair,3.512,2.4179999828338623,1.213
1.9917238950729368,221.12925720214844,121.0596923828125,472.572509765625,chair,3.283,2.4739999771118164,0.825
130.01097106933594,226.18418884277344,225.4382476806641,358.30267333984375,chair,3.366,3.74399995803833,0.936
