x_min,y_min,x_max,y_max,class_id,average_distance,center_distance,weighted_average_distance
379.7223815917969,98.95673370361328,466.0517883300781,319.853759765625,person,4.105,3.7679998874664307,3.768
449.30938720703125,229.99400329589844,610.0280151367188,452.3270568847656,chair,3.522,2.4749999046325684,1.24
2.161466121673584,222.32345581054688,120.36027526855469,472.69091796875,chair,3.294,2.503999948501587,0.834
131.6302490234375,226.34446716308597,225.03530883789062,357.93243408203125,chair,3.378,3.7760000228881836,0.944
