x_min,y_min,x_max,y_max,class_id,average_distance,center_distance,weighted_average_distance
369.3463745117188,98.8567352294922,459.7982177734375,322.8982849121094,person,4.147,3.7339999675750732,3.733
442.6855773925781,221.47232055664062,618.0527954101562,464.4332885742188,chair,3.482,2.4240000247955322,1.22
131.31692504882812,225.7605743408203,224.7373046875,358.328369140625,chair,3.553,3.7309999465942383,1.244
0.8356359004974365,223.9696350097656,119.73304748535156,470.2337341308594,chair,3.362,2.497999906539917,0.625
