x_min,y_min,x_max,y_max,class_id,average_distance,center_distance,weighted_average_distance
364.9002990722656,101.20799255371094,458.2834167480469,322.2392578125,person,4.095,3.6610000133514404,3.645
449.6206665039063,231.2557373046875,611.1923828125,452.58282470703125,chair,3.507,2.447000026702881,1.228
131.56703186035156,226.51644897460938,224.69537353515625,357.53875732421875,chair,3.583,3.757999897003174,1.253
1.0430086851119995,223.12327575683597,118.47439575195312,472.0848388671875,chair,3.364,2.4709999561309814,0.619
