x_min,y_min,x_max,y_max,class_id,average_distance,center_distance,weighted_average_distance
370.4155578613281,98.17843627929688,460.4472961425781,322.7394714355469,person,4.104,3.7230000495910645,3.717
449.7180480957031,231.21563720703125,611.5359497070312,451.5641174316406,chair,3.536,2.443000078201294,1.224
131.57418823242188,226.2417449951172,225.2411193847656,357.97344970703125,chair,3.609,3.7639999389648438,1.255
0.0,225.90562438964844,119.71906280517578,468.3844299316406,chair,3.389,2.490999937057495,0.624
