x_min,y_min,x_max,y_max,class_id,average_distance,center_distance,weighted_average_distance
364.2242431640625,101.80118560791016,458.1737060546875,320.9998474121094,person,4.074,3.6480000019073486,3.636
449.96624755859375,230.6237945556641,610.1775512695312,452.1346435546875,chair,3.506,2.4140000343322754,1.212
131.05570983886722,225.8883056640625,225.1510162353516,358.5924072265625,chair,3.593,3.805999994277954,1.269
0.0632476806640625,223.95057678222656,119.09292602539062,469.6127624511719,chair,3.376,2.490000009536743,0.624
