x_min,y_min,x_max,y_max,class_id,average_distance,center_distance,weighted_average_distance
371.4244995117188,99.55097198486328,461.48663330078125,321.6146240234375,person,4.145,3.753000020980835,3.753
449.5313720703125,230.1749420166016,611.332763671875,451.04541015625,chair,3.544,2.494999885559082,1.249
1.602149486541748,223.74388122558597,121.1445083618164,469.8028259277344,chair,3.311,2.499000072479248,0.833
130.69783020019528,226.40611267089844,225.33419799804688,357.97119140625,chair,3.391,3.7739999294281006,0.944
