x_min,y_min,x_max,y_max,class_id
364.9002990722656,101.20799255371094,458.2834167480469,322.2392578125,person
449.62066650390625,231.2557373046875,611.1923828125,452.58282470703125,chair
131.56703186035156,226.51644897460938,224.69537353515625,357.53875732421875,chair
1.0430086851119995,223.12327575683594,118.47439575195312,472.0848388671875,chair
