x_min,y_min,x_max,y_max,class_id
366.1047058105469,99.8607177734375,458.43231201171875,323.2481994628906,person
449.7870178222656,230.1913299560547,611.416748046875,451.33673095703125,chair
131.28541564941406,225.35983276367188,226.02484130859375,358.7558898925781,chair
1.838020920753479,221.76153564453125,119.87307739257812,472.5030822753906,chair
