x_min,y_min,x_max,y_max,class_id
379.4289855957031,98.57696533203125,469.15447998046875,321.3396911621094,person
450.6990051269531,231.84942626953125,611.9146728515625,451.5118713378906,chair
131.5303497314453,224.99073791503906,225.6054229736328,358.612548828125,chair
1.624075174331665,224.45201110839844,119.55384063720703,469.239990234375,chair
