x_min,y_min,x_max,y_max,class_id
379.02899169921875,99.38593292236328,463.9642028808594,319.4478454589844,person
449.63201904296875,231.39048767089844,610.7212524414062,452.5227355957031,chair
131.04660034179688,225.87074279785156,224.75270080566406,358.40362548828125,chair
0.0,221.7940216064453,119.69562530517578,471.2108154296875,chair
