x_min,y_min,x_max,y_max,class_id
370.4155578613281,98.17843627929688,460.4472961425781,322.7394714355469,person
449.7180480957031,231.21563720703125,611.5359497070312,451.5641174316406,chair
131.57418823242188,226.2417449951172,225.24111938476562,357.97344970703125,chair
0.0,225.90562438964844,119.71906280517578,468.3844299316406,chair
