x_min,y_min,x_max,y_max,class_id
364.2242431640625,101.80118560791016,458.1737060546875,320.9998474121094,person
449.96624755859375,230.62379455566406,610.1775512695312,452.1346435546875,chair
131.0557098388672,225.8883056640625,225.15101623535156,358.5924072265625,chair
0.0632476806640625,223.95057678222656,119.09292602539062,469.6127624511719,chair
