x_min,y_min,x_max,y_max,class_id
379.7223815917969,98.95673370361328,466.0517883300781,319.853759765625,person
449.30938720703125,229.99400329589844,610.0280151367188,452.3270568847656,chair
2.161466121673584,222.32345581054688,120.36027526855469,472.69091796875,chair
131.6302490234375,226.34446716308594,225.03530883789062,357.93243408203125,chair
