x_min,y_min,x_max,y_max,class_id
371.6015319824219,99.7157211303711,460.3946228027344,321.11639404296875,person
450.2031555175781,231.23580932617188,611.0674438476562,451.5133056640625,chair
130.88414001464844,224.38775634765625,223.9049835205078,359.7535400390625,chair
0.0,224.24725341796875,118.5816650390625,470.2951965332031,chair
