x_min,y_min,x_max,y_max,class_id
379.1634826660156,98.72076416015625,467.1886901855469,320.63177490234375,person
449.9620361328125,231.85902404785156,612.354248046875,451.197998046875,chair
132.01744079589844,224.48619079589844,225.36166381835938,360.65069580078125,chair
1.9076714515686035,222.49462890625,119.32481384277344,471.4868469238281,chair
