x_min,y_min,x_max,y_max,class_id
378.93450927734375,98.97765350341797,465.19476318359375,319.9991760253906,person
450.53289794921875,230.74020385742188,611.8116455078125,451.661865234375,chair
130.62338256835938,225.66177368164062,225.30873107910156,358.3577880859375,chair
1.256191611289978,224.09735107421875,120.0025634765625,469.8978576660156,chair
