x_min,y_min,x_max,y_max,class_id
368.80511474609375,100.67129516601562,459.3907775878906,322.4436340332031,person
449.0305480957031,231.9887237548828,610.733154296875,451.6623229980469,chair
1.991723895072937,221.12925720214844,121.0596923828125,472.572509765625,chair
130.01097106933594,226.18418884277344,225.43824768066406,358.30267333984375,chair
