x_min,y_min,x_max,y_max,class_id
368.43743896484375,99.12020874023438,459.56219482421875,322.32269287109375,person
449.5417785644531,230.53758239746094,611.9640502929688,450.0412292480469,chair
130.5414276123047,225.7651824951172,225.26632690429688,358.1612243652344,chair
0.0,223.87496948242188,120.65209197998047,470.9584655761719,chair
